id,count
178651,30
2347,15
362764,25
296931,23
565381,14
264338,15
140007,16
371484,11
69051,15
322357,12
331724,29
429456,13
277746,36
80475,16
141278,25
118615,14
214450,26
299859,37
459346,23
313019,12
504470,19
519471,24
6632,12
549361,13
224596,25
42685,20
313249,14
43579,14
220419,25
578088,11
510617,8
129216,16
314265,27
513708,32
490619,16
57992,10
226378,33
196248,15
375688,29
179983,19
561468,11
144200,7
302945,16
157405,12
247247,7
525124,30
434962,31
543882,41
325693,19
140693,17
449103,19
458390,35
428117,23
92197,13
478480,14
433874,18
116625,20
94084,10
404944,15
321497,11
420210,6
437318,34
64760,30
112651,17
402802,52
229191,21
392166,23
174838,18
334260,20
346433,32
293647,41
95224,19
350819,21
557567,20
392167,13
332861,19
401603,29
111325,16
119114,16
127360,20
279209,12
90679,8
125017,18
372413,27
443592,16
230335,10
45360,8
352111,24
113590,18
173365,15
464283,18
564745,42
488500,10
30334,35
209591,11
120717,7
81885,31
184543,14
245419,14
270351,9
186443,12
474775,27
34811,20
475593,21
198975,19
207090,17
133115,9
179519,12
442287,26
221555,38
328382,15
94210,11
10445,26
73180,22
231020,9
490437,24
442761,15
127603,9
414379,44
40723,15
371139,12
225268,12
185826,15
347558,51
479395,8
95951,22
107880,6
450426,7
324995,13
436859,24
354248,26
550545,24
180764,19
420422,34
420650,29
572544,17
310258,39
934,22
308829,11
8809,11
526506,9
482297,13
516732,14
498639,12
78737,15
122602,13
410849,21
263639,29
82275,16
373424,30
114330,12
67117,13
201301,26
225986,7
22044,8
460251,4
4575,14
440480,25
96226,10
271934,9
215563,6
526350,19
235791,26
164348,29
462477,19
344802,11
495020,23
208250,18
196018,15
442982,17
330486,16
4108,23
124122,20
341584,12
500583,31
447439,7
470055,15
289019,31
485550,11
8746,45
29647,13
445002,27
189922,40
420496,23
352936,21
171107,13
568505,14
447592,11
422193,16
406601,12
106210,14
140432,21
41687,11
484353,22
507744,21
359354,13
483288,15
59868,29
220697,6
438721,6
261026,18
40685,6
143123,25
556763,12
272901,25
179390,11
469609,23
237277,16
21534,24
271484,7
260716,35
25352,23
478778,30
133641,15
184902,29
387328,16
57337,9
321338,20
514318,14
201748,10
538963,36
327532,30
21161,11
483083,27
450160,18
242303,20
486803,18
215587,15
32963,11
282514,29
419141,9
537412,23
224508,14
258265,21
128740,17
11673,20
723,19
126931,7
422866,17
174902,15
464737,21
18975,20
404751,8
433446,12
484256,24
13198,18
97200,10
41097,18
568405,26
570945,6
236623,38
242286,8
18089,8
241324,32
63217,15
197071,11
37175,11
461989,11
404214,7
157049,24
7669,4
282252,26
439502,10
464725,23
540285,21
223035,12
457503,28
525232,40
48756,13
134265,17
53733,11
129314,17
421389,15
56104,26
48001,15
72124,9
73239,22
378614,23
482084,6
1025,24
472552,17
173484,8
182164,22
303111,14
456149,21
107658,5
554283,7
389729,15
527866,12
314649,11
7256,17
153445,32
394283,30
258382,16
109076,34
526980,10
560794,21
8290,7
68121,21
501177,16
172408,21
512175,6
407596,27
274126,22
578698,16
170119,19
271607,9
475879,12
184241,26
400253,12
7539,22
542147,18
228472,17
562850,10
187119,14
207231,60
104416,10
350657,30
246396,16
316971,39
463308,45
402762,17
260456,17
104485,29
73889,44
471407,15
308527,10
277013,6
239144,27
127892,27
398771,21
577808,11
116370,10
550438,40
140539,13
12650,38
564957,20
489616,10
89248,30
100611,25
290782,15
95159,5
64251,27
190556,13
226494,13
266200,22
468357,21
562527,16
384852,20
307847,27
66485,15
484467,20
148444,16
350059,24
110002,6
554040,27
242208,11
392060,20
64454,9
48907,15
165847,14
221717,53
378299,24
408351,11
356544,39
385586,19
270723,40
98494,19
201496,32
216841,19
358020,19
317969,19
409346,38
504851,15
422367,11
1915,22
100770,15
47071,21
104631,26
11707,6
546965,23
342988,20
557568,31
278486,13
440663,20
123599,7
123017,29
41565,12
357896,16
210909,7
376984,12
327449,14
552595,12
242964,25
353931,15
355904,16
540520,36
512013,11
470770,14
52992,15
372374,5
431824,13
244005,22
478403,17
396574,10
497797,18
168482,19
196811,35
245820,6
399957,4
117585,20
181443,33
555073,14
264645,26
307435,24
59735,11
383513,21
27704,30
299987,25
175461,19
474003,23
250920,8
216015,6
400235,9
504338,4
408789,21
133496,10
420573,28
336541,16
176891,13
416569,10
444033,53
171581,34
111195,15
456053,12
387286,12
208055,51
441854,31
104701,8
304455,12
539163,7
464390,11
192928,7
482974,31
26068,24
339579,14
139530,9
162213,14
510992,31
466818,25
410947,7
527562,14
203455,26
21514,9
390368,15
283611,9
348451,8
317851,23
164208,22
423184,11
28978,8
414603,6
393685,10
277167,14
186888,13
423223,43
222191,11
47752,13
384326,28
29345,11
212063,14
68028,10
487692,13
294849,36
461004,44
282741,6
63922,34
90370,7
117668,4
91105,20
130458,31
574697,9
172105,14
357604,16
281072,12
465466,16
323208,8
55886,12
367767,13
201698,14
411368,10
419963,20
266030,11
225925,20
135539,9
220654,12
308979,23
245209,32
158726,9
138517,13
326344,6
25192,22
284170,14
543215,5
489899,17
131913,19
46990,7
202264,5
427120,14
571185,21
127035,8
432293,11
504169,16
42705,16
480820,32
475546,21
284373,14
316694,10
144497,13
469135,10
241457,24
93612,29
311286,11
122120,21
9778,18
26783,20
533628,9
419489,35
210208,7
47451,25
33144,14
350061,12
118412,15
297244,29
262235,21
92715,11
185303,19
335859,8
464898,14
361930,26
126514,13
425653,30
372213,23
413250,11
371923,15
3425,41
142485,52
309856,18
497139,20
490529,18
377473,28
75427,15
244160,20
245691,17
536602,11
3865,17
428707,11
119860,32
239928,18
483305,28
300028,27
120850,10
312346,19
49321,41
476175,19
505333,4
276387,15
281827,11
449522,21
149780,8
461558,12
522946,23
289248,13
576949,13
1697,20
121779,23
527342,12
376017,16
50206,9
322164,17
561270,20
215132,19
144522,15
523166,17
378440,22
247884,12
10495,25
56364,6
122818,17
245697,21
95105,9
454731,10
563656,27
79802,11
222251,37
82363,17
29616,7
481847,14
12827,15
90311,14
197278,18
550512,24
108049,27
188343,33
202086,19
18773,20
409651,28
278449,10
96208,22
281161,24
473793,19
265069,26
43371,7
148909,24
59611,25
182527,18
65516,12
471691,10
399235,28
418462,35
195368,8
303962,26
270497,19
516994,6
22747,15
312536,14
260400,18
296699,22
343310,16
188545,22
265003,10
459184,22
314879,19
114541,16
313315,13
210275,17
473801,11
403644,11
574579,17
522702,22
222908,14
481861,21
310227,18
414750,13
339815,26
191014,5
148395,21
495367,7
48733,13
260292,10
243861,22
225562,26
397742,11
286233,11
490875,13
351549,28
213591,4
272219,11
87507,16
326517,12
157084,14
221523,19
51156,18
202209,30
535151,16
7593,13
33626,24
508568,28
364815,16
548251,15
91933,26
429582,10
939,24
343282,29
197663,28
176085,17
539180,25
319062,19
500162,23
146401,10
517674,21
261742,16
492067,14
18862,26
553981,8
577122,38
361139,48
123069,8
445462,17
169766,10
573954,30
393241,38
539494,13
69344,26
332087,5
432742,44
405612,14
408624,16
339927,10
521098,17
193383,25
496782,19
18072,17
528591,9
446974,15
100404,14
428769,12
501773,25
170439,24
506471,15
358307,20
157190,8
114718,20
183757,12
147914,8
368268,17
206391,11
355123,17
425612,6
518859,11
317763,10
138299,27
365123,17
82464,20
363111,35
172506,27
99964,12
366669,10
25551,20
97614,24
24560,20
29149,20
139780,30
519234,31
413734,14
515512,7
430521,15
375606,8
564912,8
264806,26
163306,19
264079,9
390864,10
419501,35
437459,12
174711,13
371549,16
544,26
99961,12
230851,24
26233,23
497504,39
224349,12
510695,17
205190,22
539140,18
149892,18
551559,11
24372,21
170017,31
521822,18
110233,13
542449,20
457207,10
464534,24
235268,12
160818,33
361924,14
266533,24
573896,13
52012,30
404621,14
449840,43
19202,13
340459,28
295442,15
18866,32
12146,28
154053,17
236818,29
332930,24
533315,8
388053,10
315577,21
266443,12
97483,11
65383,22
208829,13
265374,12
87458,13
556349,35
367429,21
194067,8
515066,17
189182,19
133247,12
135125,16
44471,26
215176,31
178951,20
411247,8
216273,8
358024,23
225087,40
325078,32
59652,11
422211,11
150048,9
195179,27
571091,7
30534,23
73885,25
182314,26
367935,9
549276,12
299023,31
213421,9
10800,21
44045,26
449428,18
494870,14
534349,13
90888,32
525206,19
501919,10
122097,21
187262,7
78394,19
540619,17
274957,14
145699,20
286482,6
290957,12
374649,7
154140,16
12155,33
19852,12
562222,13
238591,19
61722,10
148196,12
232524,16
442543,16
257752,13
506873,8
21281,10
235652,7
35313,14
331392,7
137612,11
549012,10
59123,17
535579,37
332654,14
77467,14
254325,31
460684,50
527897,27
488203,31
138316,10
294942,25
475319,13
264987,12
251009,20
434992,25
352949,15
175830,7
301970,9
392961,19
22032,28
277163,19
154650,7
287484,10
169006,15
297069,11
233517,36
4694,21
508949,15
192867,44
265267,14
163903,18
338595,11
66423,15
486488,17
506401,31
355054,18
236461,12
414032,19
194043,20
95113,29
82874,13
159436,52
504154,14
180923,25
116046,30
403515,11
358134,11
148398,15
322201,17
279300,7
386559,39
366933,19
190579,9
50372,18
145006,12
348400,31
245946,13
353644,14
175520,27
121867,21
502212,30
230048,9
153041,20
579326,9
504224,13
375484,13
142697,29
188380,24
292805,9
515682,23
530300,13
401384,32
126992,34
116252,14
201342,21
384213,28
529016,22
109761,24
337951,13
306186,19
126696,24
395817,13
53911,10
208189,22
211260,26
288023,15
288026,5
231902,20
275831,8
428535,15
499959,8
501189,15
397192,23
277869,14
160648,12
443197,6
74603,49
118065,30
153997,10
151324,11
244026,21
410016,12
481804,17
489328,9
180350,39
212817,25
242631,38
175052,23
284885,20
518100,19
363494,11
162520,27
61575,11
28415,9
528213,25
69440,19
27065,23
310926,21
154704,33
95171,14
505402,18
299010,24
210956,22
237060,13
488191,18
123125,13
479769,12
379844,30
383448,18
232376,19
84165,9
490284,12
129253,24
522880,8
347023,8
556637,19
511188,17
268059,12
64562,19
222600,16
86668,20
278226,29
99073,27
26427,12
523412,43
486162,14
7794,22
521689,35
207094,15
343770,16
139734,6
113152,32
543600,9
127282,12
478311,15
77172,27
322249,18
35857,17
500471,8
400925,17
309900,41
87607,10
24762,16
127761,14
152785,9
438075,19
283772,27
363321,30
294073,26
402971,31
121778,21
330752,23
551358,31
335047,15
477636,23
443689,12
130795,12
308488,34
190886,9
216244,13
184673,16
405400,15
565571,13
458505,16
371940,23
511665,33
87356,18
6957,19
474315,20
138585,9
234916,14
557266,9
74624,29
485673,10
362240,16
232344,32
577312,16
249543,22
261481,22
256720,28
392827,17
396014,11
182300,11
499989,13
193714,11
429644,14
81981,12
242404,5
226294,6
188606,15
502317,20
98121,10
152529,49
189229,11
103730,19
182620,24
228855,10
563655,24
478636,28
352917,11
514338,21
298479,9
72485,14
502703,7
148871,15
386187,32
333846,32
317790,16
205473,29
335566,18
556230,32
148802,21
62257,14
435294,9
13489,20
268215,13
165638,12
196842,26
250910,18
499862,4
364361,24
112757,25
38686,19
189159,8
473705,10
204345,12
388853,10
256359,22
447602,16
391889,51
213838,26
540682,21
129072,17
309024,11
256180,33
402683,13
304973,11
540774,11
72382,10
399738,17
563707,9
327191,20
322769,22
266852,20
332960,26
213911,9
488011,18
222309,11
360678,15
1722,38
515216,29
47713,10
576652,12
234938,16
191098,27
341010,34
56161,14
48685,11
534763,14
32566,13
309714,37
576875,17
413731,9
84749,13
60403,13
391067,7
197652,8
540735,10
188229,14
292722,14
531395,9
329664,15
489257,12
180020,9
434221,27
464766,24
116607,26
3988,23
105452,16
287335,23
130757,13
242103,10
545556,29
301109,24
419780,13
192616,27
165431,18
198404,17
250990,13
480196,34
81205,26
142280,21
286688,27
573778,9
263478,20
73922,8
144345,17
147618,16
300701,22
469173,22
75963,13
143334,6
413923,32
176032,10
343968,22
58949,35
347829,21
70809,13
433892,21
322226,22
56980,16
500822,18
101686,6
164128,15
352082,18
462324,14
224622,21
138790,5
517370,20
336980,14
230169,15
72075,12
50106,14
194903,19
122352,6
573762,10
241888,38
151807,49
500579,11
95474,17
406766,33
477069,20
164565,6
441862,67
190353,19
79305,11
556591,11
515329,49
206211,12
464179,14
356791,17
207363,18
499104,6
370423,13
93885,15
52448,14
251475,16
498196,10
452905,24
345576,18
282224,20
364343,21
185686,22
490555,33
410522,14
222003,6
524386,30
502982,15
444028,34
30752,13
300690,15
245823,24
551677,16
568076,58
35535,5
287289,16
261788,33
104756,6
386762,14
324740,11
572270,18
161990,11
491290,15
464179,62
152162,10
530941,12
319977,14
273336,25
472796,16
389667,19
536127,39
331702,30
433154,12
388772,7
472828,21
457087,30
82059,11
246435,34
80445,16
35948,29
62231,14
564837,8
138905,16
80431,7
202143,11
336484,22
357673,12
400734,8
212088,6
138653,7
239252,14
115626,8
455672,18
277697,14
159199,21
440074,10
76254,3
316190,20
73197,19
102763,12
498090,21
143891,24
161835,13
202562,20
122867,19
297227,17
177467,16
249532,19
376912,23
66096,14
502202,15
16327,29
438682,11
507904,12
347407,20
444493,44
319841,9
536855,36
444828,8
35211,18
237111,34
540544,26
149366,17
1561,11
151483,28
227678,9
129520,28
157588,14
516020,12
320864,24
144018,24
580916,20
152096,28
205811,18
5641,20
45435,11
453222,24
108221,18
94455,18
399513,12
49062,7
303404,11
344024,23
154815,10
393086,17
93327,8
279661,10
133622,7
308028,16
529795,13
352652,13
337711,11
166430,21
304710,20
52322,12
88274,8
373252,20
410655,11
436963,40
579045,16
131279,23
288714,7
548662,17
111376,20
16040,17
454789,18
68623,14
76195,10
569320,17
112349,18
179934,13
580334,16
351818,18
256771,20
336579,13
120940,32
340734,15
429960,32
335857,21
374135,17
572000,15
345979,15
271977,3
6531,26
348010,12
35514,30
368994,24
408481,17
28614,15
370701,27
14412,5
353046,19
24260,19
473231,13
257752,9
301603,17
496399,25
395283,16
198612,29
444214,14
287415,36
314607,13
128398,15
204375,12
361448,14
535880,18
569867,19
71796,14
95191,19
190330,16
224309,10
579822,14
347351,7
349552,14
465200,10
93809,48
429712,20
317825,14
123862,12
10954,13
75296,18
149551,24
218307,29
260293,8
118694,23
539640,7
164234,24
193349,31
441650,22
552962,40
213141,10
3293,23
185571,15
550875,13
477459,16
187443,19
135982,13
127669,4
88344,12
504541,19
154274,28
417303,17
535099,18
173925,22
111104,40
320225,9
31345,14
66118,11
117636,29
254357,26
335590,13
307196,20
395966,14
428357,17
4796,7
213419,16
32893,11
187855,25
366348,15
473634,11
271560,26
482589,20
569253,14
381991,10
129117,18
339678,23
344762,25
497211,27
375961,20
435224,10
379936,18
357758,14
191072,9
115642,15
547363,4
481157,21
304115,9
74460,13
423445,10
371796,21
413903,44
146096,23
479720,17
33052,41
323598,24
34662,12
20515,26
502863,15
216091,16
23951,22
386984,15
129914,24
1390,38
31825,17
241204,11
53532,26
100282,11
373521,22
580585,11
562648,3
386253,19
276975,18
334665,24
387601,29
513522,18
276311,6
334373,19
270472,9
533512,16
531244,11
263101,18
383968,18
93740,16
301714,12
154717,28
376209,53
491579,4
392601,22
106096,13
151599,33
300159,17
402041,20
14870,27
94300,29
68993,13
506342,21
77816,13
464415,33
108620,11
551840,23
83736,25
89902,20
220408,10
331474,29
204481,23
383001,30
132342,42
533396,14
106652,14
268147,14
567990,4
428301,28
18317,19
355072,42
47893,22
347115,4
105859,13
445351,6
510900,11
446088,17
269920,7
309003,30
33786,18
530686,16
107212,39
76942,19
119751,8
558242,14
533019,20
365317,20
572830,12
491273,13
198782,14
415235,7
398799,19
315057,11
74409,29
234040,24
33874,17
16257,12
465786,24
500005,31
264316,12
349552,23
62814,16
270163,14
221620,22
274770,7
132571,18
312326,21
48126,14
34938,22
312939,6
357391,7
120875,14
252283,26
518415,19
111930,6
190568,16
386419,43
122421,28
411441,34
232263,9
517723,22
72637,16
534513,9
541961,19
459767,14
372489,18
470095,17
141692,18
524291,43
276634,11
28290,26
228091,18
347763,18
245481,10
258243,31
37492,28
77025,9
555265,21
14253,21
394666,4
93852,14
30247,22
514860,12
36500,28
478376,13
167692,30
119276,39
62478,28
507945,11
252137,9
88286,22
546667,10
74067,11
24815,12
149410,19
38745,18
487914,17
127451,5
127576,18
504178,9
135117,15
148859,9
66798,13
271466,23
489733,30
148780,11
281809,17
481874,13
83738,26
548706,33
492618,8
349337,40
466828,15
421611,26
239181,4
3915,40
6920,25
232910,19
360570,50
323502,12
5862,32
57454,15
151732,27
140922,33
292734,9
6748,19
423562,29
125853,7
675,13
16928,12
305462,15
292931,7
173400,19
11076,15
382594,8
143541,18
538133,9
541562,35
144994,16
416596,39
422117,31
568265,17
527083,25
493477,8
336374,18
523672,13
237453,15
55882,22
504621,21
41001,18
145260,9
151125,17
92478,16
546499,21
196985,15
466352,8
256341,8
315218,43
470354,24
489186,23
398858,13
200132,32
78494,7
273276,18
564816,25
190546,20
339346,12
553747,12
395555,26
491681,13
369849,22
14575,11
422283,47
345972,20
58133,16
2211,33
554171,18
306710,10
26617,7
3580,25
124279,32
353610,40
238201,15
308486,49
26828,4
363399,13
247,16
215443,18
450206,20
285800,19
193622,21
318906,15
510813,11
171272,33
76583,20
385533,22
131942,10
204657,21
116577,9
178742,30
541018,17
221322,7
48289,20
296886,8
543322,6
529061,20
229255,8
514777,16
334675,24
547618,18
268418,16
65030,5
277592,23
321176,14
312105,9
384612,9
281293,15
197678,9
342478,7
325022,8
469082,25
392365,10
137507,7
376859,40
467766,15
93667,12
220072,10
404159,12
67065,7
100132,10
263377,11
240240,14
423028,21
344935,20
326903,17
162584,12
27742,40
562895,21
217449,14
344171,21
556003,9
539775,20
534735,13
32474,16
87378,16
434820,22
450885,16
242541,9
556554,10
385005,18
75458,17
294127,17
9148,17
476042,13
61852,18
298680,11
20137,16
537005,11
296093,31
96660,13
548515,5
202740,17
44962,23
401337,26
294119,6
342098,15
531125,17
562463,13
378652,5
312416,12
124593,18
360896,7
536626,6
4796,14
57359,27
532030,24
157961,44
118964,13
201903,16
468902,26
550978,7
528108,19
30139,34
129327,15
6692,8
257941,17
568202,31
144429,13
16465,22
482022,31
544082,10
201675,19
539051,16
80395,27
178370,21
258950,13
334019,20
36420,11
565635,14
364853,16
37868,13
491225,11
106079,17
468061,24
534421,12
276386,27
360919,7
200838,13
225693,36
191962,12
385423,13
347736,19
205613,23
412167,18
218503,10
28273,6
230096,26
298433,10
262495,27
64800,37
164000,18
42453,12
207967,14
375053,23
548971,18
532817,14
350386,23
30332,14
549183,16
9176,18
421623,38
116289,32
548391,8
376767,6
491058,25
41128,17
221524,6
82414,35
524088,21
72902,25
406015,8
477791,19
156406,14
93018,33
546052,25
68576,9
85372,24
157933,19
172310,14
284002,30
25516,5
87554,21
96640,23
558371,9
504318,32
62129,10
6599,11
239130,20
503011,19
8991,15
535563,11
526732,27
429727,11
395498,27
271240,13
314285,8
78671,26
318310,16
377949,14
12991,34
253222,4
510430,23
337997,16
203108,18
555921,14
342244,6
125184,22
368656,8
281177,24
42513,16
279603,11
510275,11
126161,24
447233,6
292294,18
301296,16
182736,19
361592,7
39163,9
283186,35
233954,35
509397,17
49327,34
27810,21
273804,12
231778,8
456608,33
144394,18
156636,10
439057,31
103804,10
494622,38
449345,6
254266,9
182403,7
471631,19
334845,6
479384,13
280249,7
136300,11
439654,27
361472,19
391642,22
256781,17
313186,12
481654,14
229096,23
581097,29
27610,22
11041,16
57739,8
363075,33
233141,11
504488,15
113236,14
277422,15
169165,14
238029,27
301188,30
129631,8
461494,30
157860,5
106973,8
284950,41
170974,48
433420,20
275868,30
372633,18
494115,8
276135,9
380338,15
160931,19
438629,12
170519,9
574218,10
453755,31
564166,23
295285,9
541553,26
558697,23
77544,16
281066,40
150115,11
375492,45
115633,14
193261,29
328814,9
424907,15
353200,26
355370,21
484354,10
494574,36
382572,22
128829,15
500135,16
292907,26
482998,26
104563,26
331272,27
429225,27
195916,35
373779,25
576705,9
331816,10
85098,6
572247,24
67456,17
401384,36
396296,13
141586,11
339159,20
6180,11
399759,26
295887,16
323218,33
