id,count
2413537,20
2376002,14
2367081,16
2357292,14
2386495,14
2362476,28
2377272,46
2396455,19
2374367,24
2349459,19
2332660,40
2381546,15
2390224,16
2325757,23
2401121,15
2406617,33
2393092,27
2361925,13
2323776,14
2355025,12
2402634,15
2365250,30
2333583,30
2405419,16
2407715,29
2348746,37
2352832,28
2342691,11
2404536,20
2352541,24
2414802,21
2325648,23
2349310,15
2416381,26
2344095,26
2411623,25
2405507,30
2378258,24
2316909,16
2408991,43
2354310,27
2356482,10
2342578,21
2343259,18
2346085,13
2349455,32
2416313,20
2344300,18
2345794,16
2351126,31
2379667,23
2395923,26
2348099,16
2350443,29
1068,12
2393497,17
2358908,12
2335382,26
2319294,15
2406453,16
2368418,22
2348056,38
2363991,28
2417495,20
2345404,27
2387895,12
2399885,20
2384957,14
2367600,18
2342429,13
2388667,9
2377094,14
2338731,18
2343315,14
896,15
2378527,62
2386899,14
2390259,15
2316756,19
2412461,15
2360620,17
2407718,16
2395072,16
2409608,14
2383494,17
2409515,18
2403860,28
2368094,25
2396396,18
2379298,30
2372026,11
2365538,32
2355846,17
2395791,24
2332529,69
2365648,17
2353531,16
2352689,23
713150,32
2386220,26
2335375,20
2385486,13
2356350,41
2389147,17
2336536,27
2370076,24
2386692,33
2395905,15
2409484,13
2328271,16
2325381,37
2402304,40
2416131,36
2389270,25
2352232,21
2366505,19
2375005,18
2355307,20
2347779,14
2409587,14
2349853,51
2368524,16
2337872,12
2384206,10
2374015,23
2385356,14
2341315,9
2402293,25
2338707,14
2382707,27
2417463,17
2324066,43
2409993,28
2393720,21
2347875,9
2349234,11
2408210,17
2416835,22
2335680,24
2358613,29
2416679,13
2385532,14
2341187,13
2356884,23
713210,24
2394977,32
2323136,51
2342746,33
2370700,14
2385007,20
2335084,13
2414348,39
2397858,23
2336545,23
2353698,37
2384828,12
2385924,39
2412986,16
2389777,15
2389766,14
2335666,24
2359860,27
2357554,38
2393784,19
1159527,19
2383298,17
2374117,12
2347576,23
2392513,29
2400369,15
2343619,20
2343459,37
2376534,45
2408374,34
2355969,32
2363156,10
3721,49
2319426,23
918,13
2360637,14
2399487,23
2364881,12
2358287,24
1122,12
2397655,16
2319431,19
2386526,14
2378624,12
2504,18
2389733,36
2348187,19
2350351,42
2406050,31
2393549,31
2350940,14
2407739,16
2318313,30
2409620,26
2402670,12
2318250,25
2362329,18
2415566,14
2404188,13
2396309,13
2351080,40
2317810,19
2329637,27
2346589,28
2348577,29
2356926,30
2353511,45
2342375,41
2363253,16
727,33
2380266,16
2340459,18
2343574,21
2402723,19
3851,11
2383588,13
2369172,31
411,13
2369397,12
2378824,11
2375401,16
2404610,44
2343290,21
2370163,27
2375547,42
2349479,11
2371763,16
2350442,19
2409533,23
2402535,15
2412468,17
2343689,23
2373076,15
2346977,11
2357072,28
2380372,15
2412624,13
2408653,45
2366965,17
2323848,14
2339353,7
2341410,37
2392336,17
2363314,16
2417373,21
2388363,27
2365057,12
2346270,15
2366720,14
2391663,12
2343810,32
2417854,21
2336101,17
2348382,15
2336048,17
2369023,16
2408412,12
2370350,36
2414824,14
2358433,17
2335792,24
2377009,28
2413534,19
2353402,12
2401186,22
2395640,30
2395543,22
2369034,16
2402202,12
2358710,64
2358935,30
2380060,20
2322831,14
2354609,28
2362364,11
2318530,17
2350824,13
2334467,13
2341785,21
2377222,24
2402124,95
2369876,30
2368445,25
2359732,15
2387227,13
2365142,19
2349051,23
2391182,37
2329436,13
2345536,26
2377589,28
2380843,12
2317526,38
2346632,15
2347863,18
2374966,20
2369343,26
2398306,12
2357998,29
2934,18
2333950,25
2409343,15
2332082,25
2389271,12
2348770,24
2316316,17
2391547,12
2390350,38
2384684,22
2388946,14
2395940,30
2392074,21
2411946,11
2409080,17
2378347,23
2348995,26
2373886,23
2325772,36
2406466,14
2370661,23
2344142,20
2390747,43
2320348,30
2343552,15
2397954,29
3668,11
2407740,23
2317874,22
2399759,63
2321239,25
2391489,16
2352142,30
2336142,18
2385976,20
2348856,12
2407116,11
2371654,13
2341245,16
2342661,51
2402490,28
2414241,16
2323826,15
2331323,15
2382254,43
2404247,31
2393979,20
2371717,32
2370254,39
304,43
2338620,12
2333898,38
2411942,20
2371458,26
2347658,19
2316297,14
2397940,15
2353359,16
2366912,14
2369312,18
2369389,23
2374860,37
2411989,31
2407123,19
2394153,35
2335001,32
2380448,50
2408011,30
2327743,13
2397744,21
2351580,14
2345255,9
2387321,17
2416511,18
2352775,16
2356982,39
2323566,14
2374666,35
2414018,24
2349135,27
2405301,17
2366027,18
2414507,39
2360309,24
2356455,13
2316869,26
2414436,13
2368247,16
2403518,26
2388944,10
2353100,18
2387745,20
2371228,18
2359934,36
2349567,25
2319631,13
2413238,35
2369931,31
2361987,15
2405631,16
2346992,30
2397792,27
2376999,24
2355885,11
2360097,13
2396290,26
2410841,20
2327911,15
2362448,28
2339044,23
2380056,23
2369101,9
2370402,20
2317297,35
2395424,13
2344945,13
2366388,29
2393542,19
2346352,17
2374364,35
2331525,17
2376970,35
2364664,15
2414180,24
2366442,17
2381668,25
2386943,22
2318480,25
2340880,19
2344654,20
2366111,13
2361843,41
2356174,59
2361495,13
2363936,17
2374409,12
2361213,84
2385200,13
2359089,12
2339226,17
2348878,19
2316389,14
2356788,17
326,27
2356613,14
2400229,12
2317056,40
2355214,20
2413744,41
2318479,11
2384492,21
2357582,14
2353678,14
2382160,17
2387088,28
2362471,16
2369874,9
2319960,25
2355094,13
2346525,33
2354684,33
2370438,26
2386118,15
2338011,14
2366748,18
2315863,22
2368690,14
2389855,11
2414626,15
2319543,15
2317216,17
2403418,61
2346231,14
2373225,11
2391890,30
2385876,16
2346912,19
2406595,15
2377456,45
2382339,33
2369786,22
2389452,14
2410179,16
2412741,29
2355124,26
2373033,15
2407775,20
2320405,13
2371132,31
2413015,15
2344917,36
2384055,32
2316305,15
2366822,29
2317140,15
2386460,19
2406219,15
2318909,13
2337314,26
2386362,12
2363034,40
2323460,10
2402888,16
2374793,23
2403373,11
2354323,15
2354868,21
3088,10
2336832,28
2411810,31
2341303,29
2413982,28
2402662,21
2414625,19
2384487,21
2340333,28
2402271,14
2414678,13
2413461,13
2392581,13
2366777,22
2375140,15
2358653,13
2371907,21
2355666,20
2394340,16
2363520,25
2345107,20
2367047,26
2366615,9
2394619,22
2344630,17
2404031,17
2395975,34
2371783,12
2368968,22
2347145,27
2340468,13
2397703,14
2417555,18
2356648,13
2346522,44
2416062,50
2343703,28
2398722,23
2322437,16
2406567,12
2351210,31
2403809,13
2364061,22
2398527,21
2352996,16
2322849,55
2412389,46
2401355,31
2355172,44
2377610,12
2341493,14
2382379,10
2405140,12
2356199,33
2372671,11
2401790,26
2408326,10
2357583,23
2391611,34
2324072,13
2366328,15
2412527,18
2317386,47
2368020,24
2333561,30
2373642,17
2366495,24
2336291,24
2372201,28
2356388,21
2417266,16
2364921,32
2408296,17
2416114,26
2359748,78
2391445,40
2356739,55
2337843,11
2391727,24
2404179,11
2358531,15
2347515,15
2364579,16
2357396,17
2371260,38
2344419,23
2401906,21
2411587,21
2352718,18
2361038,36
2390304,19
2370036,43
2374709,11
2374000,17
2402889,15
2329513,13
2413608,48
2353389,26
2334789,13
2352581,21
2410320,16
2403225,40
2399843,40
2317055,54
2397398,23
2393759,14
2391774,27
2368505,28
2384194,22
2378622,20
2333628,17
2330639,13
2344245,46
2387911,22
2385363,24
2397234,16
2356114,14
2328010,27
2389699,12
2346619,25
2405951,17
2371264,26
2362052,11
2362167,40
2415215,33
2364430,15
2368251,11
2388288,14
2361473,12
2389007,57
2351041,13
2335133,21
2344888,13
2413836,33
2388441,37
2339245,43
2374299,23
2373709,20
2358311,14
2368945,23
2321492,16
2363645,27
2367057,28
2404274,26
2411575,27
2378830,18
2358314,18
2351679,27
2390633,10
2416484,26
2407118,53
2345438,23
2413658,35
2322396,31
2412938,19
2350891,28
2374232,17
2354605,11
2353668,13
2406132,41
2371984,29
2348753,21
2390885,27
2371756,13
2392621,35
2393119,29
2341782,15
2316298,25
2409598,27
2416678,31
2375065,36
2348886,38
2360367,14
2413213,22
2395609,11
2377866,14
2368434,31
2346122,24
2411504,28
2389237,18
2354026,29
2318194,28
2355739,21
2386830,19
2395362,27
2352955,17
2402155,16
2403746,25
2408039,29
2361852,31
2378618,48
2371584,11
2396727,33
2855,11
2394886,18
2354909,13
2379760,22
2346795,11
2371881,35
2399456,28
2384708,16
2391662,28
2349197,35
2387865,52
2351592,25
2362615,17
2371290,12
2409628,17
2324232,16
2317513,58
2341327,17
2403309,16
2349646,33
2380976,10
2399745,40
2333608,29
2356221,31
2332025,10
2334962,11
2397865,24
2364206,17
2397349,34
2355290,15
2384066,61
2411729,25
2411869,15
2411021,14
4849,40
2378586,19
2389067,43
2363592,14
2338946,14
2350800,15
2364313,37
2356313,16
2370179,38
2317743,19
2413027,18
2391365,33
2329212,24
2393486,34
2327191,13
2408112,21
2410373,12
2412809,15
2347580,16
2415051,10
2409885,23
2413143,12
2325561,32
2352732,29
2381491,36
2389746,10
2410276,23
2395440,16
2350672,14
2408977,27
2357278,15
2396938,15
2416167,12
2414879,12
2370837,17
2372533,11
2410088,28
2384628,13
2405701,29
2381185,18
2333947,11
2401911,16
2410127,19
4151,52
2389280,41
2409746,13
2407626,12
2336034,19
2336335,27
2327617,15
2397847,12
2331836,17
2349400,17
2346837,16
2415204,26
2381724,13
2335796,22
2375164,11
2372851,38
2379122,11
2407427,25
2330061,16
2364837,13
2394618,35
2374176,25
2339440,12
2414958,12
2359396,27
2401769,16
2394614,17
2317855,43
2369013,34
2382593,37
2376429,13
2400640,39
2384906,12
2392761,13
2383974,31
2379103,29
2401035,20
2382861,30
4333,14
2385389,16
2389564,10
2414181,15
2370742,25
4114,31
2365205,33
2411367,13
2412901,26
2375118,17
2357852,34
2360080,26
2354955,13
2344139,15
2353600,17
2363038,15
1592199,21
2347350,53
2394073,12
2352226,13
2407410,14
2388269,10
2318741,14
2319172,12
2402108,14
2412234,11
4497,14
2359640,13
2346879,21
2343022,25
2380658,33
2410878,34
2406881,35
2373600,22
2346070,16
2381967,18
2400035,17
2357780,36
2344032,48
2362382,12
2405924,11
2412595,15
2401514,17
2365371,20
2356016,15
2400975,42
2398847,29
2335407,15
2392952,33
2402483,23
2406927,16
2406749,17
2411494,24
2381958,30
2341716,19
2352545,12
2400250,41
2347765,23
2368103,17
2348768,32
2367638,14
2405461,16
2356442,30
2387765,20
2350985,23
2343882,11
2411945,30
2368876,30
2322991,51
2373715,13
2319024,11
2350332,25
2322653,16
2371127,17
2406088,32
2337178,23
2317122,63
2370598,41
2402869,19
2370780,17
2407920,25
2346817,16
2326695,13
2342911,12
2337389,60
2332740,15
2387720,21
2415954,24
2391108,28
2379968,14
2331127,15
2382528,14
2341246,13
2348024,13
2344284,16
2330618,39
2319343,29
2389870,25
2395508,27
2350192,39
2359062,47
2350025,15
2407651,17
2401712,28
2316426,17
2332798,31
2404918,14
2370551,12
2399515,17
2396788,14
2337346,14
2386444,12
2391525,27
2361128,15
2385888,20
2341625,24
2360604,30
2382372,18
2322473,22
2351251,15
2319753,11
2354482,41
2391435,13
2366680,37
2346881,56
2400075,32
2374501,22
2389373,35
2398164,17
2391459,25
2354814,20
2389829,18
2371365,19
2401014,29
2378034,20
2334558,18
2349684,14
2382487,15
2397812,12
2359404,13
2361412,36
2387743,35
2376941,36
2417585,47
2414867,19
2377930,15
2398110,34
2398544,30
2412338,29
2408635,22
2384914,15
2392083,14
2380741,19
2404005,14
2415485,10
2392616,8
2392029,27
2382997,18
2364567,12
2374006,21
2411404,24
2417338,16
2317373,30
2332162,54
2410134,35
2357407,64
2401955,17
2388882,16
2353909,18
2384268,24
2346061,12
2386433,22
2412030,26
2334314,19
2323474,14
2363977,12
2388814,37
2369275,16
2398587,14
2413840,33
2416441,27
2405586,23
2350180,55
2377036,27
2341696,14
2364382,47
2401347,44
2318991,29
2371721,11
2415578,21
2400632,49
2319262,23
2364241,12
2374760,38
2410941,11
2387589,27
2350248,18
2380973,20
2350895,49
2397514,23
2343649,39
2343429,19
2397953,71
2326536,33
2412316,17
2376261,36
186,26
2366303,26
2413650,9
2409086,34
2352004,29
2409317,26
2375186,23
2333883,25
2411968,21
2364211,23
2325663,17
2410399,14
2384312,19
2355445,18
1159642,23
2368258,26
2322397,49
2366284,32
2382092,9
2410525,19
2394726,19
2406308,26
2361394,17
2365627,17
2372837,12
2369816,18
2359876,21
1593117,14
2410143,16
2389426,41
2322818,32
2417656,15
2408642,29
2338735,14
2374190,17
2349929,17
2409662,20
2358867,25
2331076,18
2397068,13
2408577,25
2407963,19
2345978,14
2407242,25
2351705,20
2335374,14
2362014,34
2377803,31
2393160,45
2375438,30
2408733,14
2341640,28
2364067,24
2391883,30
1857,38
2382801,15
2405882,28
2348537,13
2353507,13
2367726,23
2367527,15
2381749,19
2370760,12
2366145,16
2413626,23
2402365,26
2363427,25
2368581,19
2402851,12
2352729,20
2348,14
2381284,14
2342291,19
2400729,29
2359629,79
2328337,19
2317041,32
2353662,26
2343763,15
2356363,18
2330602,9
2412921,19
2373576,11
2349952,32
2373202,44
2325406,39
2367884,18
2410493,30
2379797,33
2407346,16
2354624,27
2398386,26
2361023,15
2341419,14
2378546,13
2396618,16
2322771,17
2396295,29
2396154,14
2411269,18
2406643,60
2382744,15
2375226,13
2349339,22
2398566,27
2401927,15
2386148,10
2323747,11
2393177,25
2400008,18
2371046,21
2326522,27
2337107,23
2388391,18
2369474,15
2356592,23
2335405,37
2379613,16
2400379,11
2386577,14
2412907,16
2369934,35
2400311,13
2688,19
2401271,20
2356707,12
2389332,25
2343602,12
2365287,18
2371745,25
2391546,31
2361762,68
2383666,47
2347196,19
2381776,19
2358149,19
2318973,23
2409162,21
2365021,40
2342391,20
2379721,17
2402340,17
2386977,12
2395468,13
2377332,21
2365173,44
2385728,15
2382514,30
2395212,17
2409012,77
2378889,16
2354989,14
2372025,10
2410042,13
2400770,16
2403546,25
1591981,16
2406706,53
2337944,20
2410333,26
2349524,35
2350153,23
2361516,16
2403446,19
2378427,37
2365031,16
2331824,27
2368947,16
2369284,18
2325954,20
2416098,24
2342402,14
2361359,34
2386277,41
2410191,33
2398795,13
2387376,16
2379328,14
2389619,18
2376892,18
2327498,33
2381824,18
2414301,38
2385731,25
2401663,12
2363655,16
2415640,29
1593189,16
2326348,16
2414408,39
2347733,66
2395395,22
2382849,17
2400885,21
2367799,16
2332317,19
2383445,13
2351259,19
2401707,24
2332987,8
2401594,23
2362421,13
2400339,28
2368231,14
2403062,15
2350124,25
2359741,15
2360556,15
2393602,24
2325530,20
2377654,20
2413308,15
2400256,27
2323723,13
2365416,15
2377260,29
2416294,11
2392648,12
2339388,50
2374055,27
2322568,16
2321705,35
2403591,26
2372085,21
2394613,69
2412168,21
2362723,19
2330060,25
2331117,27
2414148,15
2382100,18
2388838,14
2355250,13
2383344,21
2413897,26
2361143,20
2403228,22
2357052,14
2331201,17
2370645,30
2350886,11
2343632,25
2359854,17
2354362,31
2361901,52
2403126,20
2346516,28
2340211,16
2388776,11
2359884,13
2341250,20
2361484,29
2413923,26
2414006,16
2388458,18
2330962,18
2373240,18
2353804,55
2416722,20
2414604,15
2371258,35
2355942,65
2394634,28
2413904,23
2393840,19
2354966,44
2390203,25
2359783,25
2363434,22
2377416,13
2336367,17
232,32
2322927,30
2343891,16
2373546,23
2325906,85
2400175,31
2358396,29
2412261,19
2357184,15
2348519,13
2407308,30
2376098,14
2380143,13
2330524,16
2316666,26
2405272,29
2412682,13
2417561,15
2373130,16
2346415,12
2379072,21
2404090,44
2385861,30
2362467,42
2318902,24
2412440,16
2403586,22
2396537,12
2354038,14
2390265,11
2409655,31
2359546,30
2336606,25
2416273,16
2388464,14
2396563,16
2406861,18
2362600,16
2361629,41
2322299,39
2357245,19
2347541,20
2326503,14
2352320,28
2329502,57
2336633,26
2415085,10
713682,20
2408427,17
2395564,12
2379632,12
2403493,31
2375667,24
2354318,13
2366358,17
2384133,13
2400185,15
2345800,16
2392726,14
2394745,12
2315825,14
2317768,10
2392991,17
2390560,25
2386711,28
2393101,16
2334839,12
2340376,26
2354822,18
2355318,13
2368962,15
2364298,35
2357906,30
2378449,46
2357568,21
2372907,19
4992,16
2336806,35
2364312,13
2373934,20
2383446,26
2335993,28
2347820,12
2380226,16
2345321,53
2349002,15
2359637,21
2381790,29
2390193,16
2348612,46
2356984,35
2375856,34
2354181,34
2397818,18
2357402,22
2317048,23
2349022,17
2350454,15
2394677,21
2345408,21
2415433,15
2414853,11
2390034,34
2358603,17
2384003,23
2406441,40
713334,40
2389380,15
2363363,26
2390483,30
2416924,28
2386017,28
2399609,14
2414300,28
2385029,19
2407826,15
2377331,25
2414312,21
2352758,21
2336558,13
2409257,18
713,26
2323101,13
2325731,33
2324153,36
358,12
2325808,18
2365979,21
2389436,27
2335755,14
2381019,14
2356422,34
2361129,13
2343340,14
2348699,13
2336104,38
2404716,36
2385198,26
2388551,18
2363462,36
2396913,13
2404547,17
2368276,17
2370665,25
2372010,14
2372374,11
2320423,14
2367549,19
2410897,39
2377055,14
2318955,17
2364334,25
2416675,23
2323555,25
2403676,10
2366937,30
2358572,19
2352307,20
2318337,27
2399710,12
2365043,13
2334011,12
2361701,15
2407681,18
2415154,25
2317390,16
2413074,34
2316210,39
2370165,14
2353039,13
2370845,30
2402864,13
2375322,13
2343012,16
2374895,16
2399260,27
2345052,16
2318441,17
2321865,25
2364820,16
2318583,17
2383668,25
2322475,22
2410887,32
2405298,28
2360264,15
2364683,17
2377579,46
2405592,23
2361626,18
2357667,29
2334516,12
2318677,15
2371648,14
2403221,10
2415913,15
2328180,25
2333164,21
2407622,14
2383274,14
2373340,20
2364618,32
2347445,23
2354881,9
2362540,13
2392310,27
2366728,18
2377626,25
2337226,14
2386619,17
2356746,32
2342864,64
2374256,25
2384184,22
2344568,21
2391281,14
2336874,29
2382279,14
3148,13
2339647,15
2395869,17
2336290,33
2355540,16
2397814,15
2400321,39
2408517,26
2355371,28
2376092,15
2381054,20
2321568,21
2319355,14
2369463,23
2353645,18
2368780,13
2359383,17
2355040,19
2340279,67
2408072,18
2365092,21
2346200,17
2387578,9
2364410,26
2398621,38
2345057,13
3991,29
2338756,21
879,15
2412652,31
2362188,15
2398895,18
2356488,10
2406909,14
2397437,31
2334371,13
2355799,12
2335334,22
2393399,17
2358871,15
2417238,23
2359465,29
2374929,72
1592381,16
2404288,31
2351481,35
2337232,33
2403840,22
2347783,17
2382943,28
2355901,19
2349643,17
2412274,12
2394966,42
2368460,35
2317677,17
2396900,14
2357872,23
2340853,50
2389534,37
2401170,25
2413204,17
2377969,13
2370273,14
2338520,14
2358115,10
2394050,23
2403575,33
2362869,25
2333390,18
2377874,41
2379581,30
2388819,25
2326760,18
2374246,31
2319603,63
2361203,24
2343926,18
2375592,19
1321,12
2358300,35
2386715,21
2356052,15
2412331,23
2339133,28
2322257,10
2365253,14
2416201,24
2403815,28
2414911,65
2358896,47
2412726,26
2316093,19
2336091,78
2340041,49
2379564,14
2358261,18
2404532,36
2398157,13
2377581,11
2328121,18
2356081,34
2393887,22
2326380,17
285966,23
2368870,21
2416508,34
2357096,12
2394094,14
2371433,26
2323335,14
2399281,14
2365129,12
2318088,22
2381486,28
2400168,25
2322121,15
2319101,24
2348403,11
2369128,9
2351157,14
2392055,14
2351453,12
2377186,20
2368319,26
2392383,25
2353080,35
2356038,29
2370600,15
2401940,16
2364638,10
2373628,26
2390705,24
2373550,14
2341431,10
2355379,22
2359132,48
2372887,33
2372464,18
2364042,45
2351321,15
2393914,31
2323699,30
2401117,20
2354621,31
2393085,22
2397751,16
2333704,26
2357690,30
2393928,28
2391306,21
2346934,11
2380068,31
2403335,14
2344345,16
2369764,17
2399634,16
2414681,14
2367290,31
2335492,13
2372350,15
2390985,33
2359249,35
2373084,23
2327364,11
2417820,14
2401937,23
2352074,11
2361144,24
2394285,12
2379065,20
2388952,25
2399080,14
2375647,18
2388587,12
2400264,12
2416295,32
2394460,20
2389959,16
2369660,13
2386256,19
2410078,35
2372685,27
2361188,24
2329984,25
2393591,14
2387815,16
2380666,18
2360573,15
2412899,14
2403895,18
2375446,34
2379994,42
2410760,35
2397663,15
2336560,23
2389148,26
2395363,20
2352461,18
2385627,9
2321088,16
2349889,20
150415,13
2365999,27
2341946,24
2317329,13
2408898,22
2408215,35
2316876,20
2376435,15
2350583,12
2361832,23
2379805,46
2396258,21
2414577,13
2368771,12
2403656,16
2373737,19
2393484,17
2346432,19
2385157,35
2319708,20
2400748,38
2386533,16
2318278,14
2417308,9
2404993,14
2416119,15
2413066,13
2366564,12
2407480,24
2356860,25
2335393,20
2374125,32
2399482,15
2403889,24
2351723,16
2344070,20
2361493,30
2359272,26
2384925,18
2354305,12
2407102,27
2318841,21
2355046,13
2396641,24
2317754,13
2338912,29
2389396,23
2366112,18
2340710,16
2357961,13
2416468,14
2336812,14
2404970,40
2391332,17
2361294,25
2413617,12
2346637,20
2372990,29
2411690,16
2392694,42
2405890,13
2361281,19
2386492,22
2393567,13
2380343,32
2390698,39
2355587,54
2359808,16
2319217,17
2406046,30
